source,target,mapping
/ad4.ondersteunendWegdeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/hm
/ad4.wegdeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/hm
/ad4.wegdeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/hm
/ad4.wegdeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/hm
/ad4.wegdeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/hm
/ad4.onbegroeidTerreindeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.onbegroeidTerreindeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.onbegroeidTerreindeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.onbegroeidTerreindeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.ondersteunendWegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.ondersteunendWegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.ondersteunendWegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.ondersteunendWegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.wegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.wegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.wegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.wegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/hm
/ad4.onbegroeidTerreindeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.onbegroeidTerreindeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.onbegroeidTerreindeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.onbegroeidTerreindeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.ondersteunendWegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.ondersteunendWegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.ondersteunendWegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.ondersteunendWegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.wegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.wegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.wegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.wegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.wijknaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.wijknaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.wijknaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.wijknaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.woonplaatsnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.woonplaatsnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.woonplaatsnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.woonplaatsnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.zettingsgevoeligheid,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.zettingsgevoeligheid,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.zettingsgevoeligheid,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.zettingsgevoeligheid,/hm
